AGS,Gemeindename,Wahlberechtigte,Wahlberechtigte_ohne_Wahlschein,Wahlberechtigte_mit_Wahlschein,Wahlberechtigte_nach_§25_Abs.2_BWO,Wähler(innen),Wähler(innen)_mit_Wahlschein,Ungültige_Erststimmen,Gültige_Erststimmen,CDU_Erststimmen,SPD_Erststimmen,GRÜNE_Erststimmen,FDP_Erststimmen,AfD_Erststimmen,Die_Linke_Erststimmen,dieBasis_Erststimmen,FREIE_WÄHLER_Erststimmen,Tierschutzpartei_Erststimmen,Die_PARTEI_Erststimmen,Volt_Erststimmen,ÖDP_Erststimmen,Bündnis_C_Erststimmen,MLPD_Erststimmen,BÜNDNIS_DEUTSCHLAND_Erststimmen,BSW_Erststimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Erststimmen,Initiative_Gegenwind_Erststimmen,Parteilos_Erststimmen,Volkmar_Raidt_Erststimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Erststimmen,Ungültige_Zweitstimmen,Gültige_Zweitstimmen,CDU_Zweitstimmen,SPD_Zweitstimmen,GRÜNE_Zweitstimmen,FDP_Zweitstimmen,AfD_Zweitstimmen,Die_Linke_Zweitstimmen,dieBasis_Zweitstimmen,FREIE_WÄHLER_Zweitstimmen,Tierschutzpartei_Zweitstimmen,Die_PARTEI_Zweitstimmen,Volt_Zweitstimmen,ÖDP_Zweitstimmen,Bündnis_C_Zweitstimmen,MLPD_Zweitstimmen,BÜNDNIS_DEUTSCHLAND_Zweitstimmen,BSW_Zweitstimmen,FRiDi_-_unabhängig_-_unbestechlich_-_ehrlich_-_bürgernah_Zweitstimmen,Initiative_Gegenwind_Zweitstimmen,Parteilos_Zweitstimmen,Volkmar_Raidt_Zweitstimmen,WIR_SIND_ZUSAMMEN_STARK_(WSZ)_Zweitstimmen
08425035,Emeringen,132,,,,109,,0,109,70,2,11,5,19,0,,1,0,,0,,,0,1,,,,,,,0,109,54,5,12,7,25,2,0,1,0,0,0,0,1,0,1,1,,,,,
08425036,Emerkingen,637,,,,406,,0,406,246,13,36,20,71,8,,4,3,,1,,,0,4,,,,,,,1,405,214,18,31,30,79,10,0,4,1,0,2,0,2,0,1,13,,,,,
08425039,Erbach-_Stadt,9751,,,,8376,,56,8320,3581,1124,1078,283,1556,286,,206,99,,50,,,7,50,,,,,,,44,8332,3142,1182,966,391,1653,375,15,128,71,29,37,17,14,0,17,295,,,,,
08425050,Griesingen,788,,,,717,,6,711,362,58,52,16,174,16,,16,7,,3,,,0,7,,,,,,,7,710,321,69,47,30,184,19,0,11,2,1,1,1,4,0,2,18,,,,,
08425052,Grundsheim,166,,,,139,,0,139,86,7,3,4,29,6,,2,0,,0,,,0,2,,,,,,,0,139,82,3,5,4,33,9,0,2,0,0,0,0,0,0,0,1,,,,,
08425055,Hausen_am_Bussen,222,,,,141,,2,139,71,9,9,2,30,8,,3,1,,0,,,1,5,,,,,,,2,139,63,12,7,8,30,8,0,2,0,0,1,0,0,0,4,4,,,,,
08425062,Holzkirch,223,,,,147,,2,145,87,9,12,6,28,2,,1,0,,0,,,0,0,,,,,,,2,145,81,13,8,8,27,3,1,3,0,0,0,0,0,0,0,1,,,,,
08425064,Hüttisheim,1130,,,,1022,,4,1018,473,110,111,25,214,31,,22,19,,10,,,0,3,,,,,,,3,1019,407,121,99,42,219,50,1,21,10,3,7,1,2,0,3,33,,,,,
08425066,Illerrieden,2539,,,,2230,,8,2222,945,264,205,69,481,99,,85,47,,14,,,4,9,,,,,,,9,2221,830,287,185,103,483,105,12,52,34,9,11,3,6,1,9,91,,,,,
08425071,Laichingen-_Stadt,8234,,,,6961,,58,6903,3048,691,677,290,1606,282,,125,84,,54,,,6,40,,,,,,,44,6917,2595,761,589,427,1656,327,22,92,67,22,49,20,9,2,14,265,,,,,
08425072,Langenau-_Stadt,10851,,,,9339,,64,9275,3691,1296,1234,327,1776,431,,232,149,,84,,,7,48,,,,,,,39,9300,3245,1260,1121,474,1823,524,31,171,83,45,69,31,16,5,17,385,,,,,
08425073,Lauterach,467,,,,285,,0,285,147,17,19,10,65,14,,4,2,,0,,,0,7,,,,,,,0,285,121,18,18,15,77,17,0,3,3,1,0,1,0,0,3,8,,,,,
08425075,Lonsee,3629,,,,3172,,14,3158,1327,379,331,120,747,122,,57,40,,20,,,5,10,,,,,,,12,3160,1096,399,284,190,784,152,9,41,26,6,18,6,5,3,2,139,,,,,
08425079,Merklingen,1552,,,,1372,,10,1362,644,128,127,52,295,35,,26,30,,10,,,3,12,,,,,,,7,1365,555,132,116,71,331,46,5,13,21,3,8,1,1,1,2,59,,,,,
08425081,Munderkingen-_Stadt,3280,,,,2674,,18,2656,1182,243,260,73,641,105,,41,40,,15,,,0,56,,,,,,,19,2655,1069,271,228,108,644,119,7,24,23,5,13,6,7,0,22,109,,,,,
08425083,Neenstetten,629,,,,440,,2,438,215,44,45,12,91,18,,4,5,,1,,,0,3,,,,,,,2,438,195,46,43,15,95,19,1,2,3,1,1,0,0,0,1,16,,,,,
08425084,Nellingen,1592,,,,1415,,6,1409,710,106,88,57,359,31,,32,13,,4,,,1,8,,,,,,,3,1412,614,102,90,83,371,46,5,25,9,4,4,1,1,0,3,54,,,,,
08425085,Nerenstetten,283,,,,204,,1,203,100,13,19,6,52,7,,5,0,,0,,,0,1,,,,,,,4,200,87,15,14,12,50,6,2,2,2,0,0,0,2,0,1,7,,,,,
08425088,Oberdischingen,1642,,,,1438,,6,1432,694,160,145,42,260,40,,35,19,,11,,,1,25,,,,,,,4,1434,595,171,148,65,289,51,3,24,14,5,9,1,1,0,6,52,,,,,
08425090,Obermarchtal,994,,,,896,,10,886,459,69,56,23,215,20,,11,13,,2,,,1,17,,,,,,,3,893,378,82,55,33,241,20,3,16,12,6,3,0,0,0,10,34,,,,,
08425091,Oberstadion,1195,,,,1089,,12,1077,543,62,68,28,280,28,,28,16,,7,,,0,17,,,,,,,6,1083,476,76,66,50,300,31,8,20,10,7,6,1,1,0,1,30,,,,,
08425092,Öllingen,417,,,,291,,3,288,149,17,16,11,75,4,,9,2,,3,,,0,2,,,,,,,4,287,127,19,16,10,77,4,0,9,1,1,3,2,3,0,1,14,,,,,
08425093,Öpfingen,1659,,,,1432,,9,1423,682,145,161,53,290,43,,22,10,,5,,,0,12,,,,,,,7,1425,583,159,145,76,305,62,3,17,8,4,2,3,2,0,3,53,,,,,
08425097,Rammingen,968,,,,862,,0,862,394,85,69,35,228,18,,20,9,,1,,,0,3,,,,,,,1,861,358,78,65,45,241,19,2,10,5,0,2,1,0,1,3,31,,,,,
08425098,Rechtenstein,240,,,,157,,0,157,85,11,6,3,36,8,,2,2,,1,,,0,3,,,,,,,0,157,65,14,10,5,42,6,0,4,0,0,0,1,0,0,2,8,,,,,
08425104,Rottenacker,1649,,,,1397,,7,1390,568,168,105,43,388,52,,21,25,,4,,,0,16,,,,,,,4,1393,462,187,93,64,426,63,0,14,15,1,3,1,3,1,10,50,,,,,
08425108,Schelklingen-_Stadt,4617,,,,3905,,30,3875,1659,432,341,135,945,160,,94,45,,24,,,3,37,,,,,,,23,3882,1443,439,299,163,1018,203,10,71,25,12,21,5,4,3,11,155,,,,,
08425110,Schnürpflingen,1025,,,,927,,3,924,390,92,76,40,237,31,,35,12,,4,,,0,7,,,,,,,1,926,357,95,64,44,247,36,5,22,6,5,7,3,1,0,9,25,,,,,
08425112,Setzingen,526,,,,351,,3,348,147,35,28,9,94,7,,15,10,,1,,,0,2,,,,,,,2,349,130,40,21,16,99,11,1,3,2,2,1,2,2,0,1,18,,,,,
08425123,Untermarchtal,642,,,,380,,1,379,183,18,27,10,107,9,,8,6,,2,,,0,9,,,,,,,2,378,147,25,26,21,118,11,0,7,3,2,2,0,0,0,5,11,,,,,
08425124,Unterstadion,625,,,,463,,3,460,258,18,23,7,128,13,,4,1,,0,,,0,8,,,,,,,2,461,230,17,21,14,132,15,2,4,2,0,0,0,0,0,0,24,,,,,
08425125,Unterwachingen,155,,,,118,,0,118,59,5,5,1,36,3,,4,1,,0,,,0,4,,,,,,,1,117,53,7,3,3,36,5,0,3,1,0,0,1,2,0,0,3,,,,,
08425130,Weidenstetten,997,,,,913,,9,904,403,108,107,40,157,28,,27,19,,10,,,2,3,,,,,,,10,903,337,120,113,53,167,32,4,22,8,1,6,6,2,0,2,30,,,,,
08425134,Westerheim,2352,,,,2077,,29,2048,1128,139,176,100,338,68,,34,35,,17,,,0,13,,,,,,,26,2051,963,172,169,137,362,83,4,37,23,8,12,4,4,0,6,67,,,,,
08425135,Westerstetten,1626,,,,1461,,8,1453,667,171,194,57,232,55,,34,27,,10,,,1,5,,,,,,,6,1455,580,183,161,79,258,72,10,17,20,4,12,5,3,0,1,50,,,,,
08425137,Illerkirchberg,3663,,,,3191,,16,3175,1243,414,530,122,546,154,,67,56,,29,,,5,9,,,,,,,14,3177,1119,412,494,146,566,186,10,40,26,15,24,4,5,3,0,127,,,,,
08425138,Staig,2454,,,,2171,,12,2159,971,280,276,70,401,54,,65,24,,5,,,0,13,,,,,,,8,2163,859,289,265,104,439,71,5,46,16,7,1,2,0,0,4,55,,,,,
08425139,Heroldstatt,2219,,,,1961,,15,1946,929,186,157,86,437,59,,43,28,,9,,,2,10,,,,,,,16,1945,791,195,159,125,451,70,9,36,13,9,13,3,1,0,7,63,,,,,
08425140,Balzheim,1490,,,,1297,,11,1286,524,109,75,32,366,28,,114,21,,14,,,0,3,,,,,,,8,1289,495,117,86,54,379,26,9,41,15,4,7,2,8,0,1,45,,,,,
08425141,Blaustein-_Stadt,11353,,,,9699,,62,9637,3703,1349,1646,350,1512,531,,200,191,,94,,,22,39,,,,,,,40,9659,3302,1422,1382,528,1555,636,25,133,107,34,70,15,15,10,17,408,,,,,
08425991,Briefwahl_für_mehrere_Gemeinden,,,,,1498,,12,1486,769,112,152,46,259,40,,43,29,,7,,,1,28,,,,,,,2,1496,668,133,129,79,299,60,1,27,18,4,8,6,7,0,7,50,,,,,
08426001,Achstetten,3669,,,,3251,,21,3230,1413,356,308,137,724,106,,92,58,,36,,,,,,,,,,,17,3234,1361,301,249,163,770,128,13,57,25,8,21,8,4,0,6,120,,,,,
08426005,Alleshausen,408,,,,284,,1,283,172,13,15,10,46,6,,10,5,,6,,,,,,,,,,,1,283,164,13,19,11,46,7,5,10,2,0,2,0,0,0,0,4,,,,,
08426006,Allmannsweiler,252,,,,184,,2,182,87,17,9,8,43,4,,7,5,,2,,,,,,,,,,,1,183,78,17,10,9,48,5,2,4,3,1,0,2,0,0,0,4,,,,,
08426008,Altheim,1660,,,,1426,,13,1413,662,147,114,51,314,49,,37,26,,13,,,,,,,,,,,5,1421,596,129,116,70,332,55,8,28,13,7,6,5,2,0,2,52,,,,,
08426011,Attenweiler,1474,,,,1304,,6,1298,605,129,125,49,225,30,,101,13,,21,,,,,,,,,,,4,1300,585,129,127,82,250,35,4,26,6,6,11,5,4,0,3,27,,,,,
08426013,Bad_Buchau-_Stadt,2922,,,,3233,,23,3210,1286,377,277,135,771,113,,110,77,,64,,,,,,,,,,,20,3213,1192,332,254,169,783,148,25,72,39,12,23,8,5,0,6,145,,,,,
08426014,Bad_Schussenried-_Stadt,6594,,,,5324,,32,5292,2016,747,516,215,1237,252,,131,96,,82,,,,,,,,,,,23,5301,1922,574,489,305,1268,271,16,76,58,21,41,11,6,0,9,234,,,,,
08426019,Berkheim,2258,,,,1951,,15,1936,762,189,142,68,578,68,,76,29,,24,,,,,,,,,,,10,1941,689,189,124,95,596,77,7,46,13,1,17,3,1,1,5,77,,,,,
08426020,Betzenweiler,572,,,,352,,8,344,181,29,13,12,84,7,,10,5,,3,,,,,,,,,,,7,345,141,23,12,26,89,14,2,12,2,0,1,1,2,0,2,18,,,,,
08426021,Biberach_an_der_Riß-_Stadt,23453,,,,19391,,135,19256,6148,3736,3129,832,3449,912,,464,298,,288,,,,,,,,,,,110,19281,6039,2785,3171,1017,3545,1163,50,275,166,71,151,47,29,7,21,744,,,,,
08426028,Burgrieden,3052,,,,2718,,17,2701,1019,332,243,96,760,90,,92,46,,23,,,,,,,,,,,7,2711,968,277,224,130,749,115,13,46,14,12,16,7,9,0,9,122,,,,,
08426031,Dettingen_an_der_Iller,2001,,,,1726,,5,1721,692,200,140,94,416,61,,68,28,,22,,,,,,,,,,,5,1721,625,187,138,116,415,70,7,44,22,5,10,16,2,0,0,64,,,,,
08426035,Dürmentingen,1992,,,,1728,,12,1716,835,154,114,51,410,48,,64,26,,14,,,,,,,,,,,12,1716,734,161,107,85,429,57,7,39,11,11,5,7,1,1,2,59,,,,,
08426036,Dürnau,369,,,,239,,3,236,109,26,25,8,43,12,,4,6,,3,,,,,,,,,,,0,239,114,21,19,8,43,13,1,0,6,1,2,0,0,0,0,11,,,,,
08426038,Eberhardzell,3472,,,,3000,,20,2980,1412,344,224,109,601,81,,122,55,,32,,,,,,,,,,,19,2981,1377,234,220,132,653,88,9,55,23,14,21,13,4,0,2,136,,,,,
08426043,Erlenmoos,1345,,,,1186,,9,1177,521,143,82,48,262,42,,42,22,,15,,,,,,,,,,,7,1179,483,114,81,66,285,50,3,22,14,9,8,6,0,0,0,38,,,,,
08426044,Erolzheim,2395,,,,2067,,15,2052,863,214,182,100,528,51,,74,22,,18,,,,,,,,,,,12,2055,770,202,191,122,539,65,10,40,18,6,8,6,5,0,4,69,,,,,
08426045,Ertingen,4023,,,,3441,,24,3417,1424,286,184,149,1112,97,,89,51,,25,,,,,,,,,,,22,3419,1247,247,188,182,1134,112,14,64,32,6,11,10,30,0,6,136,,,,,
08426058,Hochdorf,1788,,,,1583,,6,1577,726,177,179,44,313,54,,40,29,,15,,,,,,,,,,,5,1578,691,126,175,52,341,78,2,21,11,5,11,11,2,1,3,48,,,,,
08426062,Ingoldingen,2337,,,,2080,,15,2065,991,221,181,73,429,57,,64,34,,15,,,,,,,,,,,16,2064,942,191,148,97,459,67,4,47,17,10,5,8,0,1,3,65,,,,,
08426064,Kanzach,400,,,,264,,2,262,96,35,19,19,64,11,,11,3,,4,,,,,,,,,,,2,262,97,20,20,17,67,8,2,7,3,3,0,4,0,0,0,14,,,,,
08426065,Kirchberg_an_der_Iller,1514,,,,1271,,9,1262,539,142,117,29,314,37,,44,22,,18,,,,,,,,,,,4,1267,491,128,112,49,321,50,3,28,9,7,11,12,1,0,1,44,,,,,
08426066,Kirchdorf_an_der_Iller,2825,,,,2376,,16,2360,889,221,146,83,779,97,,99,26,,20,,,,,,,,,,,19,2357,816,202,133,111,770,110,10,60,21,11,10,9,7,0,3,84,,,,,
08426067,Langenenslingen,2703,,,,2296,,14,2282,1041,166,148,80,637,82,,82,28,,18,,,,,,,,,,,17,2279,944,155,134,94,668,83,13,49,20,8,8,4,5,0,7,87,,,,,
08426070,Laupheim-_Stadt,15450,,,,13067,,90,12977,4948,1775,1600,515,2832,558,,339,264,,146,,,,,,,,,,,71,12996,4778,1512,1332,692,2942,690,36,186,133,54,78,37,19,3,21,483,,,,,
08426071,Maselheim,3585,,,,2976,,24,2952,1342,359,264,87,594,106,,113,55,,32,,,,,,,,,,,16,2960,1297,278,260,123,623,126,17,76,33,7,16,8,4,0,5,87,,,,,
08426073,Mietingen,3532,,,,3184,,15,3169,1482,317,303,110,688,72,,111,54,,32,,,,,,,,,,,14,3170,1385,275,265,138,728,91,14,71,32,15,18,20,3,1,6,108,,,,,
08426074,Mittelbiberach,3308,,,,2901,,21,2880,1086,483,398,128,517,97,,97,32,,42,,,,,,,,,,,16,2885,1091,358,398,172,550,107,8,52,15,8,20,10,5,0,3,88,,,,,
08426078,Moosburg,185,,,,130,,0,130,66,9,19,5,28,1,,0,2,,0,,,,,,,,,,,0,130,61,8,16,12,24,3,0,0,0,0,0,0,1,1,0,4,,,,,
08426087,Ochsenhausen-_Stadt,6368,,,,5405,,29,5376,2215,683,571,196,1179,228,,155,86,,63,,,,,,,,,,,14,5391,2067,561,542,276,1214,253,20,95,38,29,38,25,7,1,3,222,,,,,
08426090,Oggelshausen,769,,,,396,,5,391,191,34,19,9,109,9,,6,11,,3,,,,,,,,,,,5,391,163,32,16,18,119,15,1,6,4,3,0,1,0,0,0,13,,,,,
08426097,Riedlingen-_Stadt,7674,,,,6195,,64,6131,2240,621,524,200,2005,264,,130,79,,68,,,,,,,,,,,50,6145,2022,541,483,282,1980,306,19,76,52,29,41,19,8,3,11,273,,,,,
08426100,Rot_an_der_Rot,3407,,,,2947,,23,2924,1337,274,190,119,722,77,,135,46,,24,,,,,,,,,,,16,2931,1244,216,187,154,767,93,26,66,22,13,12,19,9,0,6,97,,,,,
08426108,Schwendi,5032,,,,4305,,27,4278,1830,500,376,142,1020,119,,150,94,,47,,,,,,,,,,,17,4288,1729,431,339,190,1048,165,24,84,53,8,27,27,8,1,6,148,,,,,
08426109,Seekirch,238,,,,158,,2,156,87,13,3,5,30,9,,1,1,,7,,,,,,,,,,,1,157,83,10,2,8,34,9,0,3,0,2,0,0,1,0,0,5,,,,,
08426113,Steinhausen_an_der_Rottum,1631,,,,1458,,10,1448,649,123,104,39,387,39,,55,35,,17,,,,,,,,,,,8,1450,605,90,114,63,402,39,12,30,14,5,7,9,6,0,1,53,,,,,
08426117,Tannheim,1901,,,,1574,,13,1561,620,162,134,69,383,60,,76,43,,14,,,,,,,,,,,10,1564,573,156,136,82,397,59,10,43,17,6,6,11,3,0,3,62,,,,,
08426118,Tiefenbach,402,,,,255,,2,253,103,28,14,9,76,13,,2,6,,2,,,,,,,,,,,1,254,92,26,16,10,80,11,0,5,2,1,0,2,1,0,1,7,,,,,
08426120,Ummendorf,3341,,,,2954,,13,2941,1130,504,421,125,489,104,,78,40,,50,,,,,,,,,,,4,2950,1107,412,383,149,514,130,14,45,34,16,27,8,2,0,4,105,,,,,
08426121,Unlingen,1823,,,,1604,,10,1594,809,128,84,66,352,61,,53,24,,17,,,,,,,,,,,10,1594,703,107,93,65,406,69,1,33,14,7,12,16,3,0,1,64,,,,,
08426124,Uttenweiler,2791,,,,2476,,20,2456,1399,129,128,52,564,47,,59,21,,57,,,,,,,,,,,19,2457,1109,161,152,107,637,69,11,64,13,8,22,11,0,0,8,85,,,,,
08426125,Wain,1162,,,,997,,9,988,407,100,90,51,241,38,,41,13,,7,,,,,,,,,,,5,992,373,88,73,68,252,37,4,31,11,3,4,7,11,0,2,28,,,,,
08426128,Warthausen,3925,,,,3347,,18,3329,1302,542,450,134,547,132,,123,50,,49,,,,,,,,,,,16,3331,1265,388,466,166,571,160,16,68,15,21,28,13,9,1,2,142,,,,,
08426134,Schemmerhofen,6563,,,,5737,,46,5691,2580,717,468,216,1143,203,,217,88,,59,,,,,,,,,,,31,5706,2444,564,454,277,1221,225,26,125,44,26,38,12,18,3,12,217,,,,,
08426135,Gutenzell-Hürbel,1438,,,,1293,,7,1286,558,144,101,50,274,57,,59,31,,12,,,,,,,,,,,10,1283,523,118,94,77,294,52,7,19,15,8,8,11,2,0,3,52,,,,,
08435005,Bermatingen,3051,,,,2685,,16,2669,1099,430,334,82,527,90,,64,,,41,,,2,,,,,,,,11,2674,930,363,390,158,504,125,7,52,22,8,23,1,0,1,3,87,,,,,
08435010,Daisendorf,1207,,,,1062,,5,1057,477,137,159,38,171,38,,12,,,23,,,2,,,,,,,,3,1059,414,121,173,89,153,45,4,10,10,2,11,2,0,0,2,23,,,,,
08435013,Eriskirch,3561,,,,3058,,12,3046,1230,479,315,110,656,125,,92,,,36,,,3,,,,,,,,11,3047,1105,427,320,171,612,153,12,44,25,12,24,9,1,0,5,127,,,,,
08435015,Frickingen,2387,,,,2073,,12,2061,836,282,294,67,392,98,,45,,,37,,,10,,,,,,,,11,2062,714,230,317,125,357,129,14,24,19,7,15,5,2,3,1,100,,,,,
08435016,Friedrichshafen-_Stadt,40805,,,,32881,,234,32647,11852,5683,3786,1068,7392,1605,,750,,,436,,,75,,,,,,,,193,32688,10604,4723,3985,1791,6870,2020,88,396,211,153,227,74,69,19,33,1425,,,,,
08435018,Hagnau_am_Bodensee,1044,,,,929,,7,922,495,85,141,31,119,13,,24,,,12,,,2,,,,,,,,2,927,393,93,150,77,118,21,2,17,5,2,11,0,0,1,3,34,,,,,
08435020,Heiligenberg,2255,,,,1881,,16,1865,689,264,349,48,329,92,,40,,,48,,,6,,,,,,,,8,1873,612,211,360,80,296,123,6,21,15,13,16,7,8,1,4,100,,,,,
08435024,Immenstaad_am_Bodensee,4770,,,,4106,,26,4080,1703,740,560,162,668,112,,79,,,54,,,2,,,,,,,,17,4089,1514,659,607,281,623,173,10,37,21,15,26,2,4,0,0,117,,,,,
08435029,Kressbronn_am_Bodensee,6425,,,,5622,,31,5591,2421,811,722,175,1009,216,,147,,,84,,,6,,,,,,,,14,5608,2186,697,740,310,935,303,19,75,32,25,52,8,15,1,2,208,,,,,
08435030,Langenargen,5990,,,,5186,,33,5153,2222,753,723,134,896,192,,147,,,83,,,3,,,,,,,,18,5168,1976,656,727,315,829,276,25,73,30,30,40,9,7,0,2,173,,,,,
08435034,Markdorf-_Stadt,10008,,,,8514,,47,8467,3243,1286,1242,295,1706,344,,197,,,146,,,8,,,,,,,,36,8478,2847,1113,1339,477,1581,429,23,130,57,33,68,11,4,2,10,354,,,,,
08435035,Meckenbeuren,10231,,,,8530,,51,8479,3584,1258,905,286,1758,317,,259,,,100,,,12,,,,,,,,31,8499,3270,1073,950,476,1653,414,19,164,63,32,59,16,4,2,12,292,,,,,
08435036,Meersburg-_Stadt,4231,,,,3457,,20,3437,1424,547,557,129,540,134,,47,,,53,,,6,,,,,,,,15,3442,1239,473,587,264,476,172,6,42,20,10,27,5,0,0,10,111,,,,,
08435042,Neukirch,2067,,,,1840,,19,1821,776,153,189,71,472,59,,77,,,24,,,0,,,,,,,,9,1831,692,158,185,106,445,78,7,44,17,10,12,5,4,0,4,64,,,,,
08435045,Oberteuringen,3595,,,,3095,,18,3077,1296,423,320,101,709,93,,95,,,37,,,3,,,,,,,,14,3081,1168,353,321,186,669,143,17,50,19,10,15,13,3,0,5,109,,,,,
08435047,Owingen,3316,,,,2870,,28,2842,1115,405,362,72,623,137,,74,,,43,,,11,,,,,,,,18,2852,932,333,405,140,590,174,14,36,17,13,23,9,7,3,2,154,,,,,
08435052,Salem,8958,,,,7647,,70,7577,2940,1268,1140,254,1340,343,,159,,,119,,,14,,,,,,,,35,7612,2529,1045,1242,466,1233,478,35,103,64,30,59,14,6,3,8,297,,,,,
08435053,Sipplingen,1633,,,,1446,,33,1413,671,204,164,50,215,48,,35,,,25,,,1,,,,,,,,22,1424,567,176,193,94,202,63,3,21,5,4,14,3,2,0,4,73,,,,,
08435054,Stetten,755,,,,668,,14,654,284,106,90,23,92,26,,21,,,11,,,1,,,,,,,,5,663,254,82,103,53,88,34,4,8,3,2,3,2,0,0,1,26,,,,,
08435057,Tettnang-_Stadt,14712,,,,12408,,102,12306,5241,1610,1574,396,2379,505,,392,,,189,,,20,,,,,,,,67,12341,4675,1478,1581,681,2244,655,32,228,96,58,97,27,21,3,14,451,,,,,
08435059,Überlingen-_Stadt,17157,,,,14369,,115,14254,5935,2282,2215,471,2338,554,,204,,,245,,,10,,,,,,,,90,14279,4832,1951,2548,899,2221,806,63,101,106,45,107,38,17,4,4,537,,,,,
08435066,Uhldingen-Mühlhofen,5934,,,,5004,,35,4969,1964,884,657,151,899,220,,93,,,95,,,6,,,,,,,,26,4978,1666,708,784,309,819,296,22,50,53,11,54,5,6,2,4,189,,,,,
08435067,Deggenhausertal,3387,,,,2932,,27,2905,1165,371,383,87,574,140,,103,,,75,,,7,,,,,,,,21,2911,1038,314,383,145,542,180,19,72,23,15,29,10,2,0,5,134,,,,,
08436001,Achberg,1285,,,,1120,,6,1114,407,122,182,48,207,49,,47,,,52,,,,,,,,,,,3,1117,363,118,172,48,207,67,6,30,6,2,19,11,14,0,0,54,,,,,
08436003,Aichstetten,2112,,,,1828,,7,1821,780,167,150,57,445,91,,73,37,,21,,,,,,,,,,,4,1824,710,153,133,88,448,99,19,44,20,6,11,7,2,0,0,84,,,,,
08436004,Aitrach,2116,,,,1765,,15,1750,689,211,186,82,365,86,,82,26,,23,,,,,,,,,,,14,1751,641,184,173,111,373,88,15,56,17,3,9,12,4,0,2,63,,,,,
08436005,Altshausen,2848,,,,2220,,10,2210,1014,208,192,138,469,95,,76,,,18,,,,,,,,,,,13,2207,908,218,179,137,484,107,10,50,15,7,8,8,4,0,2,70,,,,,
08436006,Amtzell,3231,,,,2845,,17,2828,1220,297,469,183,409,136,,77,,,37,,,,,,,,,,,5,2840,1129,315,420,184,416,143,14,56,20,13,25,7,4,0,2,92,,,,,
08436008,Aulendorf-_Stadt,7618,,,,6257,,69,6188,2168,669,708,337,1795,296,,164,,,51,,,,,,,,,,,38,6219,1920,676,591,294,1808,319,33,92,45,36,36,30,12,4,8,315,,,,,
08436009,Bad_Waldsee-_Stadt,15132,,,,12608,,91,12517,5322,1279,1478,693,2582,654,,353,,,156,,,,,,,,,,,52,12556,4791,1349,1346,708,2629,661,52,205,79,42,85,42,16,4,13,534,,,,,
08436010,Bad_Wurzach-_Stadt,10618,,,,9005,,78,8927,3872,989,846,379,1953,360,,313,150,,65,,,,,,,,,,,57,8948,3627,812,793,497,2052,403,37,161,72,24,31,45,17,3,11,363,,,,,
08436011,Baienfurt,5067,,,,4230,,44,4186,1634,439,531,256,876,272,,130,,,48,,,,,,,,,,,25,4205,1508,499,443,217,879,255,15,70,33,17,26,10,10,0,4,219,,,,,
08436012,Baindt,3822,,,,3232,,15,3217,1260,295,368,227,714,186,,110,,,57,,,,,,,,,,,9,3223,1158,334,324,205,730,181,14,53,24,20,26,18,5,1,2,128,,,,,
08436013,Berg,3356,,,,3002,,17,2985,1141,277,393,397,521,145,,70,,,41,,,,,,,,,,,13,2989,1122,328,361,259,553,141,12,32,22,13,22,12,5,3,5,99,,,,,
08436014,Bergatreute,2485,,,,2189,,19,2170,918,181,246,117,528,100,,60,,,20,,,,,,,,,,,10,2179,805,217,210,105,547,106,7,35,12,15,10,2,8,1,2,97,,,,,
08436018,Bodnegg,2492,,,,2074,,14,2060,816,207,365,139,339,99,,58,,,37,,,,,,,,,,,13,2061,761,213,348,103,360,95,12,42,10,15,21,6,4,1,1,69,,,,,
08436019,Boms,523,,,,343,,3,340,135,33,29,10,101,18,,8,,,6,,,,,,,,,,,1,342,116,34,28,6,101,19,4,8,3,1,1,2,1,1,0,17,,,,,
08436024,Ebenweiler,1052,,,,916,,6,910,353,72,97,56,235,46,,35,,,16,,,,,,,,,,,4,912,331,82,75,52,231,54,4,28,8,13,1,1,0,0,1,31,,,,,
08436027,Eichstegen,394,,,,245,,1,244,106,15,18,13,71,12,,8,,,1,,,,,,,,,,,1,244,94,12,13,18,65,17,1,2,4,0,2,0,0,0,2,14,,,,,
08436032,Fleischwangen,492,,,,442,,6,436,207,37,36,29,90,21,,13,,,3,,,,,,,,,,,4,438,196,41,31,27,91,21,2,9,4,0,1,2,2,1,0,10,,,,,
08436039,Grünkraut,2322,,,,2020,,17,2003,804,206,311,103,372,111,,72,,,24,,,,,,,,,,,12,2008,724,227,290,80,378,116,7,43,14,9,15,9,0,0,4,92,,,,,
08436040,Guggenhausen,146,,,,109,,1,108,41,6,20,7,27,2,,5,,,0,,,,,,,,,,,0,109,43,5,19,5,28,5,1,2,0,0,0,0,0,0,0,1,,,,,
08436047,Hoßkirch,569,,,,497,,6,491,234,41,55,24,85,28,,21,,,3,,,,,,,,,,,3,494,208,42,54,23,90,30,1,6,6,0,0,5,1,0,2,26,,,,,
